"subid","trial","item","goal","true_state","positivity","utterance"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",1,"app","both","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",2,"review","both","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",3,"monologue","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",4,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",5,"solo","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",6,"painting","social","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",7,"dance","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",8,"cookie","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",9,"film","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",10,"poem","informative","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",11,"recital","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3DR23U6WE5EGDJM8ZAU15RCZC22ET4.json",12,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",1,"poem","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",2,"solo","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",3,"app","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",4,"monologue","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",5,"cake","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",6,"film","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",7,"review","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",8,"painting","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",9,"presentation","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",10,"song","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",11,"recital","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EF8EXOTT1VNFFWRBSLIW16WPR7J1L.json",12,"dance","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",1,"cake","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",2,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",3,"solo","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",4,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",5,"poem","informative","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",6,"dance","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",7,"app","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",8,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",9,"film","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",10,"cookie","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",11,"presentation","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3EJPLAJKEMG8MG2SZK0LFRL3GXAZ6O.json",12,"review","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",1,"film","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",2,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",3,"recital","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",4,"song","both","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",5,"presentation","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",6,"monologue","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",7,"poem","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",8,"solo","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",9,"painting","social","heart1","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",10,"cake","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",11,"review","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3H0W84IWBK23X49GVLP65CBHOEFRE8.json",12,"dance","social","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",1,"poem","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",2,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",3,"painting","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",4,"cookie","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",5,"song","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",6,"monologue","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",7,"app","both","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",8,"solo","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",9,"review","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",10,"presentation","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",11,"dance","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3HPZF4IVNMTXX71ODPB5NK4B6PHCY2.json",12,"film","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",1,"cookie","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",2,"review","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",3,"dance","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",4,"presentation","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",5,"film","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",6,"song","social","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",7,"recital","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",8,"app","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",9,"solo","both","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",10,"monologue","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",11,"poem","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3I0BTBYZAXLD3F6819ILSJ2AX0KY0V.json",12,"painting","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",1,"review","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",2,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",3,"painting","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",4,"monologue","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",5,"dance","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",6,"presentation","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",7,"app","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",8,"cookie","both","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",9,"poem","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",10,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",11,"cake","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3KGTPGBS6XL3IGPH6VPA8MPCYDJU29.json",12,"film","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",1,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",2,"recital","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",3,"review","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",4,"poem","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",5,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",6,"film","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",7,"painting","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",8,"dance","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",9,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",10,"song","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",11,"cookie","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3L70J4KAZGM66H9ZXFS0444MOYQDAT.json",12,"monologue","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",1,"dance","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",2,"film","social","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",3,"solo","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",4,"cookie","social","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",5,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",6,"song","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",7,"recital","informative","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",8,"painting","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",9,"review","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",10,"app","both","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",11,"monologue","both","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3LWJHTCVCCMVRHUCDHKCI4MC4TSFQD.json",12,"cake","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",1,"review","social","heart3","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",2,"painting","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",3,"cake","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",4,"cookie","social","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",5,"recital","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",6,"dance","informative","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",7,"monologue","informative","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",8,"presentation","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",9,"solo","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",10,"poem","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",11,"song","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3M81GAB8A0J5E0IW8FYGZEVRPV0BQR.json",12,"film","both","heart0","neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",1,"review","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",2,"poem","social","heart0","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",3,"monologue","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",4,"painting","social","heart1","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",5,"recital","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",6,"cookie","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",7,"film","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",8,"solo","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",9,"app","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",10,"presentation","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",11,"cake","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3MX2NQ3YC9UNYH2ZTJ2VQ0RSC215XH.json",12,"song","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",1,"cake","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",2,"monologue","informative","heart0","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",3,"recital","informative","heart2","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",4,"painting","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",5,"dance","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",6,"film","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",7,"solo","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",8,"cookie","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",9,"song","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",10,"presentation","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",11,"review","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXVYK.json",12,"app","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",1,"painting","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",2,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",3,"review","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",4,"dance","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",5,"presentation","informative","heart1","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",6,"cake","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",7,"app","informative","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",8,"film","informative","heart0","no_neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",9,"recital","social","heart1","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",10,"cookie","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",11,"solo","social","heart2","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3NQL1CS15R8TWG7O466ADCS0RWXYVN.json",12,"monologue","social","heart0","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",1,"monologue","informative","heart1","neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",2,"presentation","informative","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",3,"painting","informative","heart0","no_neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",4,"cake","informative","heart2","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",5,"film","social","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",6,"solo","social","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",7,"app","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",8,"dance","social","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",9,"poem","both","heart1","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",10,"song","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",11,"recital","both","heart0","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OVR4I9USPJLT1XNT0OTR0PLF3JQ40.json",12,"review","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",1,"presentation","both","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",2,"solo","both","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",3,"recital","both","heart2","no_neg","good"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",4,"cake","both","heart3","no_neg","amazing"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",5,"review","social","heart1","neg","bad"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",6,"dance","social","heart0","neg","terrible"
"3X7837UUADYFZHZURWSX2D2P458J6Z-3OXV7EAXLEQ71NVZED5CBQGO12B36V.json",7,"song","social","heart2","no_neg","good"
